,coal_MWh,hydro_MWh,natural_gas_MWh,nuclear_MWh,oil_MWh,other_MWh,solar_MWh,wind_MWh,weighedTemp_ng,capUnc_ng
2019-06-08 19:00:00-07:00,650,8324,8583,2279,91,814,2928,1464,24.790756159823673,0.13104680555409656
2019-06-08 18:00:00-07:00,650,7721,5964,2278,90,777,7657,1285,26.267146518408374,0.03724807547090528
2019-06-08 17:00:00-07:00,649,6818,4224,2277,90,772,10199,1335,26.94795316322264,0.024300210659317485
2019-06-08 16:00:00-07:00,647,5358,4507,2281,90,778,11243,1434,27.20856491079381,0.03724807547090528
2019-06-08 15:00:00-07:00,647,5189,3253,2281,90,771,11902,1774,27.13076547308751,0.024300210659317485
2019-06-08 14:00:00-07:00,647,4062,3292,2280,90,772,12145,1952,26.490565763397427,0.03724807547090528
2019-06-08 13:00:00-07:00,648,3956,3301,2279,91,769,11567,2064,25.737308690720578,0.03724807547090528
2019-06-08 12:00:00-07:00,651,3972,3362,2278,90,774,10946,2129,24.613378391065933,0.03724807547090528
2019-06-08 11:00:00-07:00,651,3937,3227,2278,90,775,10731,2309,23.048505279291124,0.03724807547090528
2019-06-08 10:00:00-07:00,651,3752,3318,2278,90,769,10153,2086,21.536172165029548,0.03724807547090528
2019-06-08 09:00:00-07:00,651,3894,3202,2279,90,741,10041,1706,20.066740237561756,0.03724807547090528
2019-06-08 08:00:00-07:00,649,4161,3070,2278,90,744,8598,2025,18.47674883972321,0.03724807547090528
2019-06-08 07:00:00-07:00,647,5187,3204,2280,90,782,4740,2597,16.95094415700087,0.03724807547090528
2019-06-08 06:00:00-07:00,649,6302,2928,2279,91,756,478,3394,15.628900665269526,0.024300210659317485
2019-06-08 05:00:00-07:00,653,6413,2801,2280,90,755,4,4109,15.728460187725046,0.03724807547090528
2019-06-08 04:00:00-07:00,651,6255,2712,2281,91,752,4,4677,16.26114195596404,0.03724807547090528
2019-06-08 03:00:00-07:00,649,6105,2691,2280,90,748,6,4928,16.455467829448633,0.024300210659317485
