time,weighedTemp_hydro,totalCap_hydro,capUnc_hydro,totalStation_hydro,stationUnc_hydro
2019-04-08 21:00:00-07:00,17.732889667525278,16126.970000000003,0.13072263419600827,282,0.1524822695035461
2019-04-08 20:00:00-07:00,18.5302313106462,16126.970000000003,0.13072263419600827,282,0.1524822695035461
2019-04-08 19:00:00-07:00,19.642860199974184,16126.970000000003,0.13072263419600827,282,0.1524822695035461
2019-04-08 18:00:00-07:00,21.14565960760355,16126.970000000003,0.13121745746411134,282,0.1595744680851064
2019-04-08 17:00:00-07:00,21.738365310607684,16126.970000000003,0.13072263419600827,282,0.1524822695035461
2019-04-08 16:00:00-07:00,22.076835245919895,16126.970000000003,0.13711565160721445,282,0.16312056737588654
2019-04-08 15:00:00-07:00,22.151750968876822,16126.970000000003,0.13072263419600827,282,0.1524822695035461
2019-04-08 14:00:00-07:00,22.363349813571915,16126.970000000003,0.13072263419600827,282,0.1524822695035461
2019-04-08 13:00:00-07:00,21.24021212476173,16126.970000000001,0.3594723621362228,282,0.24113475177304963
2019-04-08 12:00:00-07:00,21.20834571183714,16126.970000000001,0.14549292272509956,282,0.18439716312056736
2019-04-08 11:00:00-07:00,20.078764816699852,16126.970000000003,0.13072263419600827,282,0.1524822695035461
2019-04-08 10:00:00-07:00,18.427841878162273,16126.970000000003,0.13072263419600827,282,0.1524822695035461
2019-04-08 09:00:00-07:00,16.548083941800012,16126.970000000003,0.12587981499314502,282,0.1524822695035461
2019-04-08 08:00:00-07:00,14.384141776017175,16126.970000000001,0.14549292272509956,282,0.18439716312056736
2019-04-08 07:00:00-07:00,12.68201473097554,16126.970000000005,0.1194867975819388,282,0.14184397163120568
2019-04-08 06:00:00-07:00,12.853397328303902,16126.970000000003,0.13072263419600827,282,0.1524822695035461
2019-04-08 05:00:00-07:00,13.041103095345555,16126.970000000001,0.13170545986009768,282,0.1595744680851064
2019-04-08 04:00:00-07:00,13.473112649890224,16126.970000000003,0.13352849295310895,282,0.16666666666666666
2019-04-08 03:00:00-07:00,13.64027062538108,16126.970000000003,0.13352849295310895,282,0.16666666666666666
2019-04-08 02:00:00-07:00,14.371249631446819,16126.970000000003,0.13352849295310895,282,0.16666666666666666
2019-04-08 01:00:00-07:00,14.39986689147218,16126.970000000003,0.13352849295310895,282,0.16666666666666666
2019-04-08 00:00:00-07:00,15.133941595815775,16126.970000000005,0.1194867975819388,282,0.14184397163120568
2019-04-07 23:00:00-07:00,16.078832001200794,16126.970000000001,0.1737753589173911,282,0.18439716312056736
2019-04-07 22:00:00-07:00,16.242196448913997,16126.970000000003,0.13072263419600827,282,0.1524822695035461
2019-04-07 21:00:00-07:00,17.03029158680373,16126.970000000003,0.13072263419600827,282,0.1524822695035461
2019-04-07 20:00:00-07:00,17.835783355082143,16126.970000000005,0.1194867975819388,282,0.14184397163120568
2019-04-07 19:00:00-07:00,19.838131693734898,16126.970000000001,0.14549292272509956,282,0.18439716312056736
2019-04-07 18:00:00-07:00,21.658663253157727,16126.970000000003,0.13072263419600827,282,0.1524822695035461
2019-04-07 17:00:00-07:00,22.451439200730682,16126.970000000003,0.13711565160721445,282,0.16312056737588654
2019-04-07 16:00:00-07:00,22.396609127308242,16126.970000000003,0.13072263419600827,282,0.1524822695035461
2019-04-07 15:00:00-07:00,22.288335988605677,16126.970000000003,0.13711565160721445,282,0.16312056737588654
2019-04-07 14:00:00-07:00,21.519025437965134,16126.970000000003,0.13072263419600827,282,0.1524822695035461
2019-04-07 13:00:00-07:00,20.290250576716126,16126.970000000001,0.14549292272509956,282,0.18439716312056736
2019-04-07 12:00:00-07:00,18.75255567341308,16126.970000000003,0.13072263419600827,282,0.1524822695035461
2019-04-07 11:00:00-07:00,17.546702755375037,16126.970000000003,0.13711565160721445,282,0.16312056737588654
2019-04-07 10:00:00-07:00,16.415191635203374,16126.970000000001,0.14549292272509956,282,0.18439716312056736
2019-04-07 09:00:00-07:00,14.259070072601395,16126.970000000003,0.13711565160721445,282,0.16312056737588654
2019-04-07 08:00:00-07:00,11.919519051523244,16126.970000000001,0.14613284454550354,282,0.1950354609929078
2019-04-07 07:00:00-07:00,10.143180382003077,16126.970000000001,0.1737753589173911,282,0.18439716312056736
2019-04-07 06:00:00-07:00,10.256021377933385,16126.970000000001,0.18227478565409366,282,0.2198581560283688
2019-04-07 05:00:00-07:00,10.324041916851867,16126.970000000001,0.13170545986009768,282,0.1595744680851064
2019-04-07 04:00:00-07:00,10.615232839734471,16126.970000000003,0.13352849295310895,282,0.16666666666666666
2019-04-07 03:00:00-07:00,11.563192266343334,16126.970000000001,0.13367855213967655,282,0.1702127659574468
2019-04-07 02:00:00-07:00,11.572498981269815,16126.970000000001,0.14176314583582653,282,0.18085106382978725
2019-04-07 01:00:00-07:00,11.720223121380668,16126.970000000003,0.13352849295310895,282,0.16666666666666666
2019-04-07 00:00:00-07:00,12.576722489284045,16126.970000000003,0.13072263419600827,282,0.1524822695035461
2019-04-06 23:00:00-07:00,13.238325007614772,16126.970000000003,0.13072263419600827,282,0.1524822695035461
