Time,coal_MWh,hydro_MWh,natural_gas_MWh,nuclear_MWh,oil_MWh,other_MWh,solar_MWh,wind_MWh
20211119T10-08,561,842,10692,1598,85,614,9503,632
20211119T09-08,560,931,11140,1599,85,641,9400,660
20211119T08-08,559,1024,12566,1600,86,1009,5939,879
20211119T07-08,561,1498,13627,1599,86,1010,1089,942
20211119T06-08,559,1652,13213,1598,85,913,0,903
20211119T05-08,562,1323,12343,1598,85,761,0,813
20211119T04-08,561,1024,11897,1596,84,608,0,771
20211119T03-08,561,973,11943,1597,63,610,0,727
20211119T02-08,562,899,12041,1597,33,614,0,822
20211119T01-08,561,970,11921,1598,35,634,0,913
20211119T00-08,560,996,12273,1582,35,728,0,851
20211118T23-08,560,1278,13090,1583,35,734,0,748
20211118T22-08,560,1490,14760,1590,35,740,0,698
20211118T21-08,561,1867,15457,1586,35,960,0,681
20211118T20-08,560,2662,16084,1586,34,1049,0,621
20211118T19-08,559,2891,16660,1583,33,1832,0,623
20211118T18-08,559,3116,17401,1585,34,1811,0,619
20211118T17-08,559,2931,18443,1606,34,1902,1090,609
20211118T16-08,559,2383,16980,1604,34,1121,1419,626
20211118T15-08,557,1290,13616,1602,36,630,6107,563
20211118T14-08,561,1010,12333,1604,36,602,8590,583
20211118T13-08,561,732,12421,1605,31,597,8729,602
20211118T12-08,560,354,12572,1606,4,593,9510,446
20211118T11-08,561,637,11932,1631,8,601,9982,287
20211118T10-08,559,928,11749,1638,19,618,9727,193
20211118T09-08,560,966,12995,1632,36,669,8219,147
20211118T08-08,561,1195,13811,1605,36,1004,5677,123
20211118T07-08,561,1728,15086,1604,36,995,1597,310
20211118T06-08,562,1752,14678,1604,36,896,0,368
20211118T05-08,559,1150,13552,1604,36,812,0,413
20211118T04-08,560,964,12962,1603,36,677,0,456
20211118T03-08,561,902,12823,1604,37,678,0,441
20211118T02-08,561,865,12745,1604,36,689,0,464
20211118T01-08,563,1132,13059,1604,35,750,0,471
20211118T00-08,563,1214,13589,1605,36,761,0,411
20211117T23-08,564,1512,14687,1605,36,781,0,516
20211117T22-08,561,1664,16056,1605,35,740,0,512
20211117T21-08,559,1841,16755,1605,35,1186,0,497
20211117T20-08,558,2449,17334,1606,36,1339,0,573
20211117T19-08,559,2758,17686,1604,35,1570,0,521
20211117T18-08,559,3171,18154,1605,34,1755,0,512
20211117T17-08,559,3131,17699,1603,35,1944,1808,616
20211117T16-08,559,2353,15439,1604,32,1070,2213,668
20211117T15-08,558,1093,12002,1604,31,641,8310,741
20211117T14-08,557,460,11073,1603,50,624,10540,853
20211117T13-08,559,273,10752,1605,83,618,10354,960
20211117T12-08,560,579,10460,1606,79,603,10074,1014
20211117T11-08,562,934,10712,1608,79,592,8810,1161
20211117T10-08,562,988,11373,1609,76,588,9041,1022
20211117T09-08,561,1080,11669,1609,77,664,8145,832
20211117T08-08,561,1614,12833,1609,77,1298,4864,952
20211117T07-08,560,1926,14460,1608,52,1292,967,906
20211117T06-08,562,1644,13899,1609,52,1042,0,913
20211117T05-08,563,1258,13084,1608,50,752,0,854
20211117T04-08,561,1067,12263,1605,51,684,0,946
20211117T03-08,562,1038,11536,1604,70,631,0,1151
20211117T02-08,563,998,11536,1607,45,691,0,1302
20211117T01-08,562,1009,11434,1605,45,690,0,1523
20211117T00-08,560,1041,12293,1608,43,786,0,1866
20211116T23-08,557,1824,12745,1606,44,807,0,1872
20211116T22-08,560,1475,13349,1603,43,964,0,1991
20211116T21-08,560,1782,13209,1604,43,1019,0,2401
20211116T20-08,560,2087,13212,1608,43,1588,0,2972
20211116T19-08,561,2567,14014,1603,43,1282,0,3055
20211116T18-08,561,3183,14335,1609,46,1561,0,2702
20211116T17-08,561,2918,13900,1606,46,1456,1356,2951
20211116T16-08,560,2392,12113,1604,46,806,1732,2884
20211116T15-08,558,1275,9784,1605,46,715,7011,2965
20211116T14-08,557,396,9480,1605,46,770,9115,2980
20211116T13-08,560,393,9372,1595,46,613,8597,2662
20211116T12-08,559,381,9302,1595,46,607,8364,2288
20211116T11-08,562,985,9565,1598,46,608,8057,1961
20211116T10-08,561,1011,10379,1597,46,646,6929,1878
20211116T09-08,559,1286,10699,1600,46,680,5717,1426
20211116T08-08,559,2497,11187,1594,46,1660,3599,1194
20211116T07-08,558,1738,10894,1596,46,1645,742,1459
20211116T06-08,559,1526,10306,1600,46,1204,-10,2011
20211116T05-08,559,1236,9125,1598,46,729,0,2403
20211116T04-08,559,1168,7990,1594,46,683,0,2746
20211116T03-08,559,1025,7948,1595,46,613,0,2945
20211116T02-08,558,967,8529,1593,46,625,-9,2667
20211116T01-08,560,919,9149,1594,46,643,-10,2397
20211116T00-08,560,1088,9732,1599,46,787,-9,2293
20211115T23-08,560,1311,10966,1596,46,784,-9,2468
20211115T22-08,562,1458,12044,1599,46,819,-9,2695
20211115T21-08,560,1536,14243,1595,46,845,-9,2280
20211115T20-08,558,2219,14975,1598,45,1003,-9,2366
20211115T19-08,558,2616,15037,1596,46,1542,-10,2027
20211115T18-08,560,3024,16063,1598,46,1700,1,2075
20211115T17-08,557,2638,16664,1598,46,1669,1061,2032
20211115T16-08,558,2195,15507,1595,46,1576,1337,1642
20211115T15-08,556,1356,12690,1599,46,807,6258,1492
20211115T14-08,558,947,10988,1598,46,816,8453,1380
20211115T13-08,558,689,9910,1597,46,639,9463,1631
20211115T12-08,559,634,10304,1595,46,632,9652,1413
20211115T11-08,559,712,10775,1596,46,658,9647,820
20211115T10-08,560,833,10845,1595,46,683,9572,455
20211115T09-08,560,1218,10155,1596,46,668,9046,239
20211115T08-08,558,1495,10597,1595,46,1006,6945,198
20211115T07-08,559,1704,11881,1589,46,1024,1969,337
20211115T06-08,559,1663,11568,1592,46,1077,-10,350
20211115T05-08,563,1183,10159,1589,46,830,0,345
20211115T04-08,561,590,9819,1589,46,722,0,344
20211115T03-08,563,826,9279,1651,46,705,-9,346
20211115T02-08,562,605,9087,1780,46,680,-9,346
20211115T01-08,561,839,9262,2025,46,714,-10,277
20211115T00-08,561,897,9765,2256,46,834,-9,215
20211114T23-08,559,1312,10742,2267,46,836,-9,238
20211114T22-08,560,1583,11614,2265,46,831,-9,319
20211114T21-08,560,1959,13070,2267,46,778,-9,308
20211114T20-08,560,2277,13853,2266,46,839,-9,349
20211114T19-08,556,2739,14246,2265,46,954,-10,272
20211114T18-08,556,3019,14669,2267,46,1265,0,269
20211114T17-08,554,3025,13919,2267,46,1734,1945,314
20211114T16-08,558,2508,11417,2266,46,1496,2344,334
20211114T15-08,558,1379,8639,2265,46,631,8408,344
20211114T14-08,560,806,6326,2265,46,657,10438,322
20211114T13-08,559,380,6233,2267,46,603,10399,188
20211114T12-08,560,414,5887,2266,46,605,9975,152
20211114T11-08,561,365,5576,2268,46,617,9937,206
20211114T10-08,561,708,5339,2266,46,609,9731,211
20211114T09-08,561,1155,5030,2267,46,611,9047,140
20211114T08-08,559,1041,6371,2268,47,708,6985,170
20211114T07-08,559,678,7746,2266,46,753,2009,324
20211114T06-08,562,676,9334,2268,46,754,0,425
20211114T05-08,562,729,8645,2269,46,940,0,452
20211114T04-08,562,521,9031,2268,46,830,0,281
20211114T03-08,561,825,8489,2268,46,718,0,224
20211114T02-08,559,1152,8769,2267,46,721,0,228
20211114T01-08,559,1193,9500,2266,46,739,0,240
20211114T00-08,559,1217,10167,2266,46,744,0,256
20211113T23-08,559,1264,11047,2267,46,753,0,257
20211113T22-08,558,1635,12974,2269,46,747,0,225
20211113T21-08,558,2058,13463,2267,46,827,0,217
20211113T20-08,559,2211,13602,2265,46,1021,0,215
20211113T19-08,558,2667,13998,2266,46,1075,0,245
20211113T18-08,558,3019,14550,2267,46,1340,0,232
20211113T17-08,559,2810,14925,2268,46,1603,2011,239
20211113T16-08,559,2492,12915,2265,46,1550,2415,283
20211113T15-08,560,1350,9870,2267,46,822,8700,279
20211113T14-08,560,359,7967,2267,46,625,10757,212
20211113T13-08,561,365,8000,2267,46,625,10776,337
20211113T12-08,562,292,7654,2267,29,606,10576,431
20211113T11-08,562,395,7912,2269,-4,594,10175,457
20211113T10-08,564,712,7924,2265,-3,596,9369,347
20211113T09-08,567,867,7782,2269,-3,619,8374,345
20211113T08-08,574,1458,8224,2269,-3,839,6876,320
20211113T07-08,577,1496,10367,2270,-3,876,2134,353
20211113T06-08,577,1477,10738,2270,-3,855,0,513
20211113T05-08,579,1520,10578,2269,-3,848,0,569
20211113T04-08,577,1333,10282,2269,-3,845,0,518
20211113T03-08,577,1137,9934,2267,-3,731,0,503
20211113T02-08,575,1102,10500,2268,-3,732,0,453
20211113T01-08,573,1175,11369,2270,-4,723,0,391
20211113T00-08,557,1122,12628,2266,7,727,0,413
20211112T23-08,556,1280,13950,2267,46,749,0,365
20211112T22-08,557,1440,15497,2267,46,974,0,415
20211112T21-08,557,1632,16399,2268,46,977,0,341
20211112T20-08,557,2205,16807,2266,46,1495,0,322
20211112T19-08,557,2686,16758,2267,46,1695,0,386
20211112T18-08,558,3672,17419,2268,46,1745,0,438
20211112T17-08,558,3179,18673,2268,46,1755,2161,440
20211112T16-08,557,2846,16636,2267,46,1697,2611,444
20211112T15-08,557,1736,12454,2270,46,843,9090,444
20211112T14-08,557,1240,10149,2269,46,659,11339,504
20211112T13-08,556,1195,9374,2267,46,650,11561,396
20211112T12-08,557,705,9797,2267,46,649,11479,468
20211112T11-08,558,467,10118,2269,46,654,11501,472
20211112T10-08,559,518,10052,2267,46,630,11482,494
20211112T09-08,558,810,9819,2269,46,662,10921,423
20211112T08-08,557,1175,10913,2268,46,711,7968,535
20211112T07-08,560,1481,12770,2270,46,745,2244,545
20211112T06-08,560,1642,13090,2268,46,742,0,626
20211112T05-08,561,1403,12272,2267,46,730,0,631
20211112T04-08,560,1217,11018,2268,46,771,0,651
20211112T03-08,559,1113,10789,2269,46,713,0,679
20211112T02-08,559,1176,11332,2269,46,715,0,567
20211112T01-08,558,1127,12440,2269,46,726,0,606
20211112T00-08,558,1139,13382,2271,46,734,0,662
20211111T23-08,554,1389,14128,2270,46,774,0,650
20211111T22-08,554,1712,15543,2268,46,753,0,622
20211111T21-08,558,2271,16127,2269,46,851,0,617
20211111T20-08,557,2666,16589,2269,46,1228,0,561
20211111T19-08,556,3203,16634,2268,46,1651,0,576
20211111T18-08,555,3382,17766,2268,46,1771,0,599
20211111T17-08,556,3281,18544,2268,46,1894,2231,623
20211111T16-08,556,2781,15925,2268,46,1518,2698,656
20211111T15-08,555,1484,11321,2269,46,660,9143,643
20211111T14-08,557,1275,9767,2269,46,629,11172,700
20211111T13-08,557,1270,8537,2268,46,631,11197,548
20211111T12-08,557,1225,8513,2269,46,602,10817,638
20211111T11-08,557,1123,8982,2269,46,601,10743,609
20211111T10-08,558,1147,9164,2266,46,588,10026,555
20211111T09-08,557,1327,9075,2267,46,594,9230,651
20211111T08-08,559,1309,10470,2266,46,671,7392,544
20211111T07-08,558,1524,12814,2267,46,759,1993,730
20211111T06-08,558,1885,12905,2268,46,778,-7,674
20211111T05-08,558,1440,12480,2267,46,860,0,564
